CALIFICACION;LUGAR;MES;ANIO;HORA;IMP_BOL;DESCUENTO; PUNTOS;DENUNCIANTE;HECHO-BOL;COORDENADA-X;COORDENADA-Y 
GRAVE     ;117 JOSE ABASCAL - SANTA ENGRA          ;5;2021;14.01; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  440671.00; 4476875.00
GRAVE     ;116 VIA LUSITANA - PL ELIPTICA          ;5;2021;14.06; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  439132.53; 4470910.90
GRAVE     ;111 ALCALA - SAN ROMUALDO               ;5;2021;14.08; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  447180.68; 4477170.40
GRAVE     ;089 AV LOGROÑO ESQ JOAQUIN IBA          ;5;2021;14.11; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  449801.53; 4479233.06
GRAVE     ;116 VIA LUSITANA - PL ELIPTICA          ;5;2021;14.12; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  439132.53; 4470910.90
GRAVE     ;111 ALCALA - SAN ROMUALDO               ;5;2021;14.13; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  447180.68; 4477170.40
GRAVE     ;117 JOSE ABASCAL - SANTA ENGRA          ;5;2021;14.15; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  440671.00; 4476875.00
GRAVE     ;111 ALCALA - SAN ROMUALDO               ;5;2021;14.16; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  447180.68; 4477170.40
GRAVE     ;117 JOSE ABASCAL - SANTA ENGRA          ;5;2021;14.16; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  440671.00; 4476875.00
GRAVE     ;117 JOSE ABASCAL - SANTA ENGRA          ;5;2021;14.16; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  440671.00; 4476875.00
GRAVE     ;116 VIA LUSITANA - PL ELIPTICA          ;5;2021;14.17; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  439132.53; 4470910.90
GRAVE     ;116 VIA LUSITANA - PL ELIPTICA          ;5;2021;14.17; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  439132.53; 4470910.90
GRAVE     ;121 CRA. CARABANCHEL ARAVACA -          ;5;2021;14.19; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  434397.30; 4472312.57
GRAVE     ;117 JOSE ABASCAL - SANTA ENGRA          ;5;2021;14.28; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  440671.00; 4476875.00
GRAVE     ;122 AV. PESETA - CTRA BARRIO F          ;5;2021;14.28; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  435089.95; 4469256.88
GRAVE     ;124 CEA BERMUDEZ - VALLEHERMOS          ;5;2021;14.32; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  440000.69; 4476904.97
GRAVE     ;099 MENENDEZ PELAYO H. NIÑO JE          ;5;2021;14.38; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  442633.05; 4474191.88
GRAVE     ;091 AV ANDALUCIA METRO S.CRIST          ;5;2021;14.46; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  441264.06; 4466098.35
GRAVE     ;124 CEA BERMUDEZ - VALLEHERMOS          ;5;2021;14.47; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  440000.69; 4476904.97
GRAVE     ;091 AV ANDALUCIA METRO S.CRIST          ;5;2021;14.52; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  441264.06; 4466098.35
GRAVE     ;111 ALCALA - SAN ROMUALDO               ;5;2021;14.58; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  447180.68; 4477170.40
GRAVE     ;084 PO CASTELLANA 105                   ;5;2021;15.00; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  441556.35; 4478627.48
GRAVE     ;084 PO CASTELLANA 105                   ;5;2021;15.00; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  441556.35; 4478627.48
GRAVE     ;110 AV MARQUES DE CORBERA - RI          ;5;2021;15.01; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  444461.78; 4475104.19
GRAVE     ;117 JOSE ABASCAL - SANTA ENGRA          ;5;2021;15.02; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  440671.00; 4476875.00
GRAVE     ;112 ASCAO - EMILIO FERRARI              ;5;2021;15.03; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  445783.54; 4475923.73
GRAVE     ;059 PO CASTELLANA 167                   ;5;2021;15.03; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  441560.69; 4479431.48
GRAVE     ;110 AV MARQUES DE CORBERA - RI          ;5;2021;15.06; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  444461.78; 4475104.19
GRAVE     ;124 CEA BERMUDEZ - VALLEHERMOS          ;5;2021;15.06; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  440000.69; 4476904.97
GRAVE     ;121 CRA. CARABANCHEL ARAVACA -          ;5;2021;15.08; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  434397.30; 4472312.57
GRAVE     ;116 VIA LUSITANA - PL ELIPTICA          ;5;2021;15.09; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  439132.53; 4470910.90
GRAVE     ;110 AV MARQUES DE CORBERA - RI          ;5;2021;15.17; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  444461.78; 4475104.19
GRAVE     ;116 VIA LUSITANA - PL ELIPTICA          ;5;2021;15.20; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  439132.53; 4470910.90
GRAVE     ;098 AV MEDITERRANEO 32                  ;5;2021;15.26; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  443017.57; 4473349.72
GRAVE     ;124 CEA BERMUDEZ - VALLEHERMOS          ;5;2021;15.30; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  440000.69; 4476904.97
GRAVE     ;111 ALCALA - SAN ROMUALDO               ;5;2021;15.30; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  447180.68; 4477170.40
GRAVE     ;101 SINESIO DELGADO GTA P. CEB          ;5;2021;15.50; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  439798.51; 4480503.35
GRAVE     ;081 INSTITUCIÓN LIBRE DE ENSEÑ          ;5;2021;15.50; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  447053.81; 4474832.37
GRAVE     ;116 VIA LUSITANA - PL ELIPTICA          ;5;2021;15.58; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  439132.53; 4470910.90
GRAVE     ;093 CAMINO DE LOS VINATEROS 47          ;5;2021;16.08; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  444524.76; 4473763.40
GRAVE     ;116 VIA LUSITANA - PL ELIPTICA          ;5;2021;16.13; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  439132.53; 4470910.90
GRAVE     ;090 AV ILUSTRACION ESQ BETANZO          ;5;2021;16.14; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  439719.40; 4481540.00
GRAVE     ;116 VIA LUSITANA - PL ELIPTICA          ;5;2021;16.14; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  439132.53; 4470910.90
GRAVE     ;119 AV. AMERICA - CARTAGENA             ;5;2021;16.38; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  443037.87; 4476937.06
GRAVE     ;087 AV FILIPINAS 18                     ;5;2021;16.16; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  439856.91; 4477037.97
GRAVE     ;088 AV VENTISQUERO CONDESA 42           ;5;2021;16.38; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  439301.79; 4483067.92
GRAVE     ;118 MONFORTE DE LEMOS - FINIST          ;5;2021;16.43; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  440583.84; 4481460.37
GRAVE     ;110 AV MARQUES DE CORBERA - RI          ;5;2021;16.43; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  444461.78; 4475104.19
GRAVE     ;090 AV ILUSTRACION ESQ BETANZO          ;5;2021;16.52; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  439719.40; 4481540.00
GRAVE     ;084 PO CASTELLANA 105                   ;5;2021;16.57; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  441556.35; 4478627.48
GRAVE     ;093 CAMINO DE LOS VINATEROS 47          ;5;2021;16.57; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  444524.76; 4473763.40
GRAVE     ;116 VIA LUSITANA - PL ELIPTICA          ;5;2021;16.58; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  439132.53; 4470910.90
GRAVE     ;120 CMNO BARRIAL - FDO LAZARO           ;5;2021;16.59; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  432850.36; 4479575.82
GRAVE     ;105 FTE CARRANTONA ESQ HAC.PAV          ;5;2021;17.03; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  446113.77; 4472632.74
GRAVE     ;110 AV MARQUES DE CORBERA - RI          ;5;2021;17.03; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  444461.78; 4475104.19
GRAVE     ;114 ALBERTO AGUILERA - BALTASA          ;5;2021;17.06; 200.00;SI;4;AGENTES DE MOVILIDAD;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;  439802.04; 4475938.23
